Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster,PC1,PC2,PC3,PC4
57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,2,2.1167880318029137,-2.2242283188587795,-0.3566236858973838,2.6682669408791613
52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,2,-0.40724780642977443,-2.2412036252337653,-1.0322186433696852,2.648706773848091
47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,-0.8297768708920225,-0.41317219804062044,0.8963135982565718,-1.494168888944376
44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,3,0.04048080342300249,-0.17356427519682466,0.2742849560942894,-1.254360821318374
53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,2,0.231923459826929,-2.265781936948961,-0.45781712997591606,0.36135663206584906
45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,2,1.046433758014447,-0.7750049907746004,-1.9037666220459533,1.3261075712377113
63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,3,-1.5161444568856142,-1.919777596033669,0.16561087336294095,1.5811823852548526
39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,-1.7259243482720097,0.020269194521827388,-1.1651523721433943,-1.463327557806465
48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0,-0.6746747801975462,-1.412953311333068,0.2787685752547314,-0.39678537702529276
51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,2,-0.08650803999290282,-2.069705205257637,0.9019214326637461,-1.0355247928344977
54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,2,1.4880833707587169,-1.4688736573295107,-2.187350702536474,3.3024306380369843
59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,-1.3156453408071342,-0.9591571126907847,2.1874300130606326,-1.6585759586070656
59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,2,1.6863613937556308,-2.568750673874833,2.5357863551742437,-0.7430364800828897
48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0,-1.340073800539285,-1.8730611959502401,0.3283310898076188,-0.9056474771698886
41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,-2.913556770048509,0.9525443665312476,-2.099297021339649,1.2022495830356363
55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,2,0.40051720547289144,-1.6634773393133324,0.34070067517338276,2.6144123955501657
47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,3,-0.8897566896536818,-1.1691217384211294,-0.803674885120532,0.5139571982450016
41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,2,1.116671829624632,-2.014374509289139,-2.004746934636727,-0.2529273103502558
40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,2,2.8037979993423776,-1.3594428149715359,-1.0672170629163638,-2.031313534439092
68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,3,0.5507126114532245,-2.3282310657458556,1.5218869842108034,3.3406082247785465
50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,1,1.9474486552820227,-0.3909717980724664,1.1387239216777265,-2.150720856455894
47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,2,-0.5937521985078668,-1.4705974586507682,-0.4242410383952212,-0.5634299384401141
53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,-2.2052725755753912,-1.294669169631727,-0.4710263075121822,2.488218525440075
42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,3,-0.8600391153089629,-1.5728529634340733,-0.8335496145437233,-0.6885212341438943
48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,3,-0.15183622878922912,-1.0976295684691455,-0.20021963072374005,-1.631098787571072
49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,2,0.29214693614064147,-2.849567795869101,0.1008901269916244,-0.16052330216928903
44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,1,3.3376348983759434,-0.3144574598170736,-0.9436350731050298,1.303805542039069
43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,-2.159483613768877,0.0779048740701597,-0.6731943865273069,0.12646561648802704
56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,2,-0.11003168101952834,-2.707910603923046,-0.028546983674899357,2.0147631389184646
59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,3,-1.000298648544668,-0.6002965878801871,1.8238207778319775,-1.0241495521512005
46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,2,1.8156152710510784,-1.0335790495054327,-2.1158413381462204,2.8107769664262032
47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,-2.384023634119319,-1.679831617567525,0.7607811224782167,-0.99871372034181
50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,3,-1.7345855022780852,-1.5714186411283855,-1.1315514281871284,1.5089046979951588
51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,-2.6128181889084288,-1.082845990005066,0.38445381840855664,1.07267138614508
47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,-2.1751398324282216,-0.7857367357581938,-0.6081227392446685,0.652363777691334
58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,-2.635519262632565,-0.6970842476891915,-0.5684574259822756,3.674736604898334
46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,3.4978194554969266,-2.1152701698139795,-0.4470769750182073,-1.311043674926276
53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,2,0.26197957193986454,-2.330937206290195,0.17019570076706042,0.9235883693178797
45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,3,0.44357452969686184,-0.387393944091464,-0.36424186495720906,-0.17426574806737213
52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,-1.4599429295590407,-2.2959647927136357,1.1731586126322588,0.1890199314072966
53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,2,0.6854301322861837,-2.73918914350895,0.2717238527536012,-0.0858843672857709
50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,1,4.863405464166075,-2.006366886979924,0.5988548343328087,1.2441862050365224
41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,3,-0.47146486779980834,-1.4123516188485465,-0.9579556618920707,0.021819143994820624
45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,3,-0.4369761151061786,-1.0708679508405474,-0.8257087235632636,-0.3718108993878536
53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,1,3.0824767685750207,-1.3668193689625103,-0.5357661492696808,2.4287028356882763
67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,-2.883019815591946,-1.485234479742861,1.1666117438315515,4.164914374119602
57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,1,1.6186249266612855,-0.3891395646273751,1.2251468297572712,-0.5462179669971541
59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,3,-1.4378554694749062,-2.2922093293186325,0.9627683570148943,0.07978094829060742
45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,3,-0.6799009209383148,-1.47430632666743,-2.2423354303014658,1.9783072783881277
51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,2,0.8898158629739404,-2.826985301987008,-1.257584010287698,1.3392810092524083
59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,-2.6672589225250682,-1.217935783908568,1.2273847137801923,3.023189671398416
53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,2,-0.6719125201494464,-2.7705162647849075,-0.5288131477857846,2.019960386520943
47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,2,2.2438574498893282,-1.204883892189279,-1.2978467597617793,1.4701733202109186
49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,3,0.4009374387708151,-1.2170949333287422,1.6216835001968852,-2.85510247994464
49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,2,1.1203848724615815,-0.7596193440377039,-0.7057628013048525,-0.6336114784615744
60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,-2.2749665746065313,-1.3659626818559727,3.134471294462304,-0.6257863747907018
50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,-1.2196653144903922,-1.4314033670922597,-0.23054324495643735,0.6016867119994957
41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,3,1.1186171546712937,-1.7446907166739696,-0.8161528011975046,-1.248839103078415
57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,2,1.227071751405812,-1.711531688447087,-1.431954919674752,4.826297650640939
43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,1,3.4667091674413455,-1.3434507013810708,-1.2169647088196949,-1.2791282360547842
57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,-1.5332017401842333,-1.487991136347574,1.052316841478286,1.32447758546955
54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,2,1.6990854119653613,-1.3165139213077341,0.5283541325020126,1.6478114227086316
51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,-2.0050718487854673,-0.9467414176460269,-0.297216362135192,1.2398194980966548
47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,-1.229933463590428,-1.1361034199687625,-0.3462015359332813,-0.00552489006910527
41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,2,1.3106237793019615,-1.2572813982114217,-0.8708171777876172,-0.07103042766854892
53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,2,1.8804934849717798,-1.868478500707996,-0.46367052077259496,2.214627376534922
68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0,-1.8353613196912375,-2.4235863466518994,2.590616996273668,2.090870443625669
59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,2,0.27725611056154154,-2.273791234065033,-1.1221758021155923,2.3680436921021486
48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,2,0.60401143147321,-1.9130524000450742,-0.9800686779614498,0.913431015080641
44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,2,0.8093229646314505,-2.345337853372399,-1.5720315672215988,0.3858166407126534
48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,2,1.3114404851568875,-2.4457578219501523,-0.6892439924219029,1.361697336253814
47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,1,4.498877020769541,-1.5877387914795202,-0.7118367917753821,0.6379586491028689
47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,1,4.44138191594801,-1.7710433608629945,-0.549590621321653,0.4574077587082373
43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,0,0.11016928686094121,-0.12866484852212776,0.4525220150017262,-0.7002745073580756
55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,0,-1.5452895940950575,-1.9574974518868296,1.7708592435940191,-0.29406806642821015
59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,2,0.18080117291193543,-3.3452903249820674,0.9376639780518339,0.34293959642538724
63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,3,-1.3186238530487768,-1.9088950863709266,1.0225880120384763,3.4402849408220044
58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,1,1.8744196557309099,-1.342292957349375,1.3839148343401597,2.9191988760027696
53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,0,-2.5681608208133198,-1.0315333158641733,-0.6326229146734087,1.6663759016071746
59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,1,4.874900614122709,-1.3569295084848303,0.5589553771372814,1.2987246635905012
52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,2,0.2350007998770354,-2.140732297919033,-0.010370246237238492,1.854912120521747
48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,2,0.8524671986375175,-1.1141379983513588,-0.3040142658800822,-0.5424122185177561
43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,3,0.4473083154754311,-1.9971217020938943,-1.863421470571803,1.1192415596256806
48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0,-1.7654986855755275,-0.7076721143827588,0.38586231908698443,-0.9446297654452135
43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,0,-1.3132531826847287,0.011901824674289668,0.09074286741318006,-2.065316272759597
44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,2,0.16250289732404186,-1.8368782379680055,-2.651915544596495,1.1374833777515816
41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,1,3.7689346713089926,-2.4837628015507405,-1.298849204420766,0.2965779523926157
44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,0,0.2187561854609549,0.2905814023761138,-1.5480512098869934,1.1836219398820904
50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,3,-1.3353609545480192,-0.2486208018148363,0.3171629284193731,0.24624155154900207
60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,0,-2.6532382399738377,-1.256910100063623,0.136812767545498,1.720662656412098
44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,2,-0.17152166906682867,-0.9763100516896346,-1.4409430305859798,-0.9374239376119147
48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,3,-1.8203480403480834,-1.9481422092817002,-0.001117057728942438,-0.8264051864326879
44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,0,-2.201020026120272,-0.5246797074033764,-1.0245373097040789,-0.8170920704073914
41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,1,3.071276178709254,-1.0515667428808428,-0.8106658202161194,-1.0444660537809245
45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,2,0.41676472006717197,-1.4496941364978202,-0.556709104669526,-2.1656066204037048
47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0,0.3084448632774546,-0.48874718968938435,0.6083925592859457,-0.7547690153618203
51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,0,-2.003610500134471,-1.1735761914116567,0.3006883473429277,0.23586040767356278
51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,1,2.9147756778664515,-2.745731971399905,0.6282282147019534,0.8671067678788994
60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,3,-2.2717795140415764,-2.880403633100394,1.5140019564617337,1.3329073895859653
57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,2,1.9398686830536156,-1.5846526811074613,-0.7103461136313184,3.9299439078905696
41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,2,-0.23535106389297808,-0.6595067332264535,-1.7522063981058507,-1.0820880417131766
44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,2,2.0554607637829334,-1.4444010870517507,-1.236467309135998,0.173397321275686
43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,2,-0.7544686085262796,-1.8341795731091977,-0.7145134050404115,-0.8672890919336349
55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,2,0.541683114097436,-2.444860841107953,-0.28674912026437527,2.3971495663003255
52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,2,-0.9535862937330987,-2.5063147328082804,-0.5514877484390847,1.5581355123138891
44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,1,4.269389020645998,-2.05483285635517,0.07543282175505893,-1.7857984000815081
41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,3,0.32617871980583063,-1.955614250885743,-1.4158204307804083,-0.19850457096359578
44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,2,2.5371013308878365,-0.2867689548296126,-1.299098450137166,0.1315233346574548
53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,0,-2.8021209505206204,-0.9001246279452668,-0.39793164556788396,1.4640387592034299
39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,2,0.5617865942890133,-1.2209066781072042,-0.9752190846332525,-0.882324725127682
49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,3,-0.2178272980708039,-2.44178927917422,0.04150460059133596,0.000711125089943397
45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0,-1.2753844294285528,-1.223249184521699,0.30855175276415403,-0.5221677611094449
54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,2,-0.49342558372361656,-2.6825454771425865,-0.09125851443327666,1.7622700766027148
49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,2,0.47229947123696375,-1.1092521470773504,0.5228261448241032,-0.3259431254543764
46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,3,-1.9267862027282778,-0.7394363377745388,0.9820712342157198,-1.8426565230823986
46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,2,-0.020194079273236933,-2.3150224965800237,-1.2884656550337499,-0.4250919017259596
47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,2,2.025412943791408,-2.1668827841056815,-1.34715916354292,1.2489323346600356
44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,2,0.23095127180466404,-1.5568315943026336,0.13733085894184366,-1.5593600460872268
50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,2,-0.5480489051120416,-0.9010537481456966,-0.6097181018248358,-1.0394274152021468
73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,3,-0.704051228338408,-2.2670941205753237,0.225311132649999,2.9232233041735283
56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,3,-0.5320665986410609,-2.644292109188619,1.0222154027485404,-0.8645817355724726
59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,3,-0.5901766215641301,-2.1689166233405768,2.541896876699641,-0.7575494102423864
